1,JD,Magnitude
1728,2415688.0,4.1
1729,2415689.0,4.2
1730,2415690.0,4.0
1731,2415699.0,3.9
1732,2415703.0,4.3
1733,2415705.0,3.9
1734,2415706.0,4.1
1735,2415710.0,3.6
1736,2415711.0,3.8
1737,2415712.0,4.0
1738,2415718.0,4.0
1739,2415722.0,3.9
1740,2415724.0,4.1
1741,2415727.0,3.9
1742,2415728.0,4.1
1743,2415729.0,4.0
1744,2415737.0,3.7
1745,2415740.0,4.4
1746,2415746.0,4.3
1747,2415748.0,3.8
1748,2415749.0,3.9
1756,2415759.0,3.7
1757,2415761.0,4.1
1758,2415763.0,4.0
1761,2415769.0,3.8
1762,2415775.0,3.78
1763,2415776.0,4.1
1764,2415778.0,4.37
1770,2415782.0,4.32
1771,2415783.0,4.24
1772,2415790.0,4.1
1773,2415792.0,4.1
1774,2415793.0,4.02
1775,2415794.0,4.32
1776,2415796.0,4.0
1777,2415805.0,4.18
1778,2415806.0,4.05
1785,2415814.0,4.05
1786,2415817.0,3.6
1787,2415819.0,3.98
1788,2415820.0,4.05
1789,2415821.0,4.2
1794,2415826.0,4.1
1795,2415829.0,3.84
1796,2415830.0,4.1
1801,2415836.0,4.1
1802,2415838.0,4.1
1803,2415841.0,3.9
1804,2415842.0,4.0
1807,2415847.0,4.0
1810,2415849.0,3.89
1811,2415850.0,4.2
1812,2415851.0,3.89
1813,2415852.0,4.05
1814,2415855.0,3.92
1815,2415858.0,4.2
1816,2415860.0,3.8
1817,2415862.0,3.56
1818,2415863.0,4.2
1819,2415865.0,3.81
1827,2415869.0,4.12
1828,2415870.0,4.05
1829,2415873.0,3.94
1830,2415874.0,4.0
1831,2415875.0,4.3
1847,2415884.0,4.12
1848,2415895.0,4.1
1851,2415898.0,3.71
1852,2415901.0,4.1
1855,2415904.0,4.07
1856,2415907.0,4.1
1857,2415911.0,4.14
1858,2415912.0,4.22
1859,2415915.0,3.56
1860,2415918.0,4.04
1861,2415920.0,3.81
1862,2415923.0,4.09
1863,2415925.0,3.75
1866,2415927.0,4.2
1867,2415928.0,4.14
1872,2415932.0,3.7
1873,2415933.0,4.3
1874,2415934.0,4.2
1875,2415937.0,4.1
1880,2415943.0,4.0
1881,2415960.0,4.1
1882,2415962.0,3.78
1883,2415964.0,4.16
1884,2415965.0,4.18
1885,2415967.0,4.05
1886,2415970.0,4.14
1887,2415972.0,4.05
1888,2415973.0,3.65
1889,2415982.0,4.34
1890,2415984.0,3.68
1893,2415988.0,3.7
1894,2415989.0,3.63
1895,2415990.0,3.84
1896,2415991.0,4.3
1899,2415996.0,4.17
1900,2415997.0,3.91
1901,2415999.0,4.16
1902,2416001.0,3.82
1903,2416003.0,4.1
1904,2416005.0,3.65
1905,2416008.0,3.91
1906,2416016.0,3.78
1907,2416021.0,3.61
1908,2416022.0,3.7
1909,2416024.0,4.1
1910,2416026.0,3.77
1911,2416027.0,3.78
1914,2416032.0,3.9
1917,2416037.0,4.0
1920,2416045.0,3.9
1924,2416050.0,3.8
1925,2416051.0,4.1
1926,2416052.0,4.1
1927,2416053.0,4.1
1928,2416055.0,4.1
1929,2416056.0,4.2
1930,2416061.0,4.1
1931,2416062.0,4.2
1934,2416064.0,4.0
1935,2416071.0,3.86
1936,2416073.0,4.37
1937,2416077.0,3.78
1938,2416081.0,3.56
1939,2416082.0,4.1
1940,2416086.0,4.0
1941,2416087.0,4.1
1942,2416089.0,4.32
1943,2416094.0,4.23
1944,2416095.0,4.32
1945,2416102.0,4.0
1946,2416105.0,4.3
1947,2416107.0,3.9
1948,2416108.0,4.0
1949,2416114.0,4.3
1950,2416115.0,4.5
1951,2416118.0,3.4
1952,2416122.0,2.9
1953,2416127.0,2.9
1954,2416128.0,3.91
1955,2416130.0,3.82
1956,2416131.0,3.91
1959,2416142.0,4.07
1962,2416146.0,3.91
1965,2416164.0,4.12
1966,2416165.0,4.1
1967,2416167.0,4.0
1968,2416169.0,4.6
1969,2416171.0,4.2
1970,2416177.0,4.2
1971,2416181.0,4.32
1972,2416193.0,4.19
1973,2416197.0,4.22
1974,2416200.0,4.02
1975,2416202.0,4.14
1976,2416203.0,3.94
1977,2416211.0,3.79
1978,2416221.0,3.8
1979,2416222.0,3.96
1980,2416223.0,4.32
1981,2416225.0,3.91
1982,2416233.0,3.99
1985,2416238.0,3.91
1986,2416239.0,4.6
1989,2416243.0,3.69
1990,2416256.0,4.2
1991,2416257.0,3.66
1994,2416260.0,3.91
1995,2416261.0,4.14
1996,2416262.0,4.21
1999,2416266.0,4.0
2000,2416268.0,4.03
2001,2416274.0,3.6
2002,2416281.0,4.06
2003,2416287.0,4.21
2004,2416292.0,4.12
2005,2416295.0,3.84
2006,2416296.0,3.74
2007,2416297.0,4.5
2011,2416299.0,4.22
2012,2416301.0,3.56
2013,2416303.0,4.7
2014,2416306.0,4.1
2015,2416309.0,4.3
2016,2416315.0,4.0
2017,2416324.0,3.6
2018,2416330.0,4.3
2019,2416334.0,4.5
2022,2416338.0,3.9
2023,2416341.0,4.5
2024,2416369.0,4.22
2027,2416372.0,3.91
2028,2416375.0,3.74
2029,2416377.0,3.79
2030,2416378.0,4.12
2031,2416382.0,3.7
2032,2416386.0,3.56
2033,2416393.0,4.03
2034,2416404.0,3.82
2035,2416417.0,4.07
2042,2416467.0,4.17
2043,2416471.0,4.32
2044,2416472.0,4.1
2045,2416489.0,3.8
2046,2416496.0,4.7
2047,2416518.0,3.85
2048,2416524.0,4.32
2049,2416535.0,4.32
2050,2416550.0,4.5
2054,2416561.0,4.5
2055,2416569.0,4.1
2056,2416575.0,4.3
2057,2416577.0,4.5
2058,2416579.0,4.2
2059,2416580.0,4.3
2060,2416581.0,3.81
2061,2416582.0,3.79
2062,2416584.0,4.05
2063,2416591.0,3.63
2064,2416592.0,3.77
2065,2416598.0,4.3
2068,2416607.0,3.65
2069,2416609.0,4.2
2070,2416612.0,3.68
2071,2416617.0,4.7
2072,2416619.0,4.7
2075,2416621.0,4.22
2076,2416627.0,4.32
2077,2416632.0,4.5
2078,2416635.0,4.7
2079,2416636.0,4.18
2080,2416637.0,4.24
2081,2416641.0,3.91
2082,2416644.0,3.65
2085,2416652.0,4.3
2086,2416654.0,4.24
2087,2416655.0,4.3
2090,2416663.0,4.12
2091,2416664.0,4.24
2092,2416666.0,4.3
2093,2416667.0,4.4
2096,2416669.0,3.8
2099,2416671.0,3.6
2102,2416674.0,3.7
2103,2416675.0,4.3
2104,2416677.0,3.5
2105,2416678.0,3.7
2106,2416679.0,3.7
2107,2416680.0,3.8
2108,2416681.0,3.6
2109,2416682.0,3.7
2110,2416690.0,4.7
2111,2416693.0,4.2
2112,2416694.0,4.4
2113,2416695.0,4.2
2114,2416701.0,4.21
2115,2416703.0,3.56
2116,2416704.0,4.2
2117,2416705.0,4.2
2118,2416706.0,3.88
2121,2416714.0,3.65
2126,2416726.0,3.91
2127,2416729.0,3.74
2128,2416730.0,4.1
2131,2416741.0,4.0
2132,2416742.0,3.84
2133,2416752.0,3.74
2134,2416753.0,4.6
2137,2416759.0,3.9
2138,2416760.0,3.8
2139,2416761.0,3.7
2140,2416762.0,3.7
2145,2416765.0,4.2
2150,2416772.0,3.7
2151,2416773.0,3.7
2152,2416774.0,4.0
2153,2416778.0,3.7
2154,2416779.0,3.7
2155,2416780.0,4.0
2156,2416781.0,3.8
2157,2416782.0,4.0
2158,2416785.0,3.7
2159,2416787.0,4.1
2162,2416789.0,3.7
2163,2416791.0,3.7
2164,2416793.0,3.9
2165,2416794.0,3.7
2166,2416795.0,3.7
2167,2416796.0,3.9
2170,2416798.0,3.9
2173,2416800.0,3.7
2174,2416801.0,4.0
2175,2416803.0,3.9
2176,2416805.0,3.7
2177,2416810.0,3.7
2178,2416812.0,3.9
2179,2416813.0,3.9
2180,2416814.0,4.1
2181,2416815.0,3.7
2182,2416816.0,3.7
2183,2416819.0,3.9
2184,2416821.0,3.7
2191,2416828.0,3.9
2192,2416832.0,3.7
2193,2416833.0,3.7
2194,2416834.0,3.7
2195,2416835.0,3.9
2196,2416840.0,4.0
2197,2416842.0,3.7
2198,2416843.0,3.7
2199,2416846.0,4.0
2202,2416848.0,3.6
2203,2416849.0,3.7
2204,2416850.0,3.7
2205,2416852.0,4.14
2206,2416853.0,3.7
2207,2416854.0,3.7
2208,2416855.0,3.5
2209,2416857.0,4.1
2210,2416859.0,3.7
2213,2416871.0,3.91
2218,2416874.0,4.3
2219,2416875.0,3.7
2220,2416876.0,3.7
2221,2416877.0,3.8
2222,2416878.0,3.9
2229,2416881.0,3.7
2236,2416885.0,3.7
2237,2416886.0,3.8
2247,2416890.0,4.0
2248,2416891.0,3.7
2249,2416892.0,3.6
2250,2416893.0,3.7
2251,2416894.0,3.9
2254,2416896.0,3.7
2257,2416899.0,3.9
2258,2416902.0,3.8
2259,2416903.0,3.7
2263,2416905.0,4.3
2277,2416914.0,4.1
2278,2416915.0,4.0
2285,2416920.0,3.84
2286,2416922.0,4.0
2287,2416923.0,3.9
2288,2416928.0,3.7
2289,2416929.0,3.7
2290,2416930.0,4.0
2291,2416931.0,4.2
2300,2416936.0,3.9
2301,2416937.0,4.1
2302,2416939.0,3.63
2303,2416940.0,3.78
2308,2416943.0,3.7
2309,2416944.0,3.7
2310,2416945.0,3.9
2311,2416948.0,4.0
2314,2416953.0,4.22
2315,2416958.0,4.1
2316,2416959.0,4.0
2317,2416960.0,3.8
2318,2416961.0,3.79
2321,2416968.0,4.0
2330,2416972.0,3.89
2336,2416976.0,3.56
2337,2416977.0,3.9
2338,2416978.0,3.91
2339,2416980.0,4.32
2340,2416983.0,3.74
2341,2416986.0,4.1
2342,2416987.0,3.8
2350,2416994.0,4.0
2354,2416996.0,4.1
2355,2416998.0,3.53
2356,2417001.0,4.1
2357,2417005.0,4.0
2358,2417007.0,3.8
2359,2417010.0,4.0
2362,2417013.0,4.7
2363,2417014.0,3.7
2364,2417015.0,3.7
2365,2417017.0,3.7
2374,2417021.0,3.7
2375,2417022.0,4.0
2378,2417024.0,4.1
2381,2417030.0,3.74
2382,2417031.0,4.0
2396,2417037.0,3.7
2397,2417038.0,3.8
2409,2417042.0,4.0
2442,2417054.0,3.7
2443,2417055.0,4.2
2444,2417056.0,3.8
2447,2417058.0,4.0
2450,2417060.0,4.25
2451,2417061.0,4.4
2455,2417066.0,4.2
2458,2417068.0,3.8
2465,2417071.0,4.2
2466,2417072.0,4.32
2469,2417075.0,4.12
2470,2417076.0,4.1
2473,2417088.0,4.1
2474,2417089.0,3.7
2475,2417090.0,4.0
2476,2417091.0,4.0
2479,2417093.0,4.0
2480,2417094.0,3.7
2481,2417095.0,3.7
2487,2417098.0,3.9
2488,2417100.0,3.7
2491,2417102.0,4.0
2492,2417103.0,4.2
2511,2417112.0,3.7
2516,2417118.0,4.05
2517,2417119.0,4.2
2518,2417120.0,4.0
2519,2417121.0,3.7
2520,2417122.0,3.7
2531,2417127.0,3.6
2532,2417134.0,3.7
2533,2417135.0,4.2
2534,2417139.0,3.75
2535,2417140.0,4.02
2536,2417141.0,4.2
2541,2417148.0,3.8
2542,2417149.0,3.82
2545,2417154.0,3.56
2546,2417156.0,4.01
2547,2417157.0,4.2
2548,2417158.0,4.3
2552,2417166.0,3.91
2553,2417171.0,3.7
2554,2417172.0,3.8
2555,2417173.0,4.3
2556,2417174.0,4.4
2559,2417178.0,4.17
2562,2417181.0,3.7
2563,2417184.0,3.9
2564,2417185.0,3.7
2565,2417186.0,3.63
2566,2417188.0,4.1
2567,2417189.0,4.12
2568,2417193.0,3.6
2569,2417194.0,3.8
2570,2417195.0,3.9
2571,2417196.0,3.7
2572,2417197.0,3.7
2573,2417198.0,3.91
2576,2417205.0,4.2
2581,2417210.0,4.32
2582,2417211.0,4.12
2583,2417212.0,3.87
2584,2417214.0,3.7
2585,2417222.0,4.0
2586,2417223.0,3.7
2587,2417224.0,3.74
2588,2417225.0,3.8
2589,2417227.0,3.9
2595,2417231.0,3.8
2605,2417238.0,4.0
2606,2417240.0,3.7
2607,2417241.0,4.1
2608,2417242.0,3.7
2611,2417244.0,3.9
2614,2417246.0,3.6
2615,2417247.0,4.05
2616,2417250.0,3.7
2620,2417255.0,4.0
2623,2417258.0,4.1
2624,2417260.0,4.1
2630,2417263.0,4.1
2631,2417264.0,3.9
2632,2417266.0,3.64
2635,2417268.0,3.8
2636,2417269.0,4.1
2643,2417277.0,3.63
2647,2417279.0,4.1
2648,2417280.0,4.0
2651,2417282.0,3.6
2654,2417285.0,4.0
2655,2417286.0,4.0
2662,2417289.0,3.8
2667,2417292.0,4.3
2668,2417293.0,3.8
2669,2417294.0,3.9
2673,2417297.0,3.91
2674,2417298.0,4.2
2679,2417301.0,3.9
2688,2417305.0,3.9
2689,2417306.0,4.1
2690,2417309.0,3.8
2695,2417312.0,4.1
2698,2417314.0,4.2
2708,2417318.0,4.2
2709,2417319.0,4.0
2712,2417322.0,4.1
2727,2417330.0,4.3
2730,2417333.0,4.0
2739,2417341.0,4.2
2740,2417342.0,4.2
2741,2417349.0,4.1
2742,2417351.0,4.3
2743,2417352.0,4.1
2744,2417353.0,4.1
2747,2417357.0,4.3
2750,2417359.0,3.9
2751,2417361.0,4.2
2752,2417362.0,4.3
2753,2417363.0,4.0
2756,2417365.0,4.1
2759,2417372.0,4.1
2760,2417375.0,4.0
2761,2417377.0,3.9
2762,2417378.0,4.4
2763,2417379.0,3.7
2774,2417385.0,3.9
2781,2417388.0,3.7
2784,2417390.0,3.7
2785,2417392.0,3.8
2788,2417394.0,3.99
2789,2417395.0,4.0
2792,2417400.0,3.9
2793,2417401.0,3.74
2794,2417403.0,4.1
2795,2417404.0,4.2
2796,2417405.0,3.81
2797,2417406.0,3.7
2798,2417409.0,4.2
2801,2417411.0,4.07
2802,2417415.0,4.24
2805,2417417.0,4.0
2806,2417418.0,3.74
2807,2417419.0,4.1
2808,2417420.0,4.07
2809,2417423.0,4.0
2810,2417426.0,4.1
2811,2417428.0,4.0
2814,2417430.0,4.1
2819,2417434.0,4.1
2820,2417436.0,4.1
2821,2417439.0,3.9
2822,2417440.0,4.0
2823,2417442.0,4.1
2824,2417443.0,3.8
2825,2417447.0,4.1
2833,2417455.0,3.9
2834,2417456.0,4.21
2835,2417462.0,4.0
2842,2417466.0,3.8
2845,2417468.0,4.1
2846,2417470.0,3.8
2847,2417471.0,4.0
2848,2417474.0,4.1
2849,2417476.0,3.9
2852,2417480.0,4.1
2853,2417481.0,3.8
2854,2417484.0,4.0
2855,2417485.0,4.1
2871,2417497.0,4.0
2880,2417501.0,4.0
2884,2417503.0,4.0
2885,2417504.0,4.1
2891,2417508.0,3.9
2892,2417510.0,4.2
2893,2417512.0,4.1
2894,2417513.0,3.9
2895,2417518.0,4.0
2896,2417519.0,3.7
2899,2417523.0,3.9
2904,2417527.0,4.0
2905,2417528.0,4.1
2908,2417530.0,3.7
2909,2417533.0,3.91
2910,2417537.0,4.05
2911,2417546.0,3.82
2912,2417564.0,4.05
2913,2417568.0,3.94
2914,2417582.0,4.18
2915,2417587.0,4.18
2916,2417589.0,3.65
2917,2417640.0,3.91
2918,2417646.0,4.32
2919,2417649.0,4.13
2920,2417662.0,3.85
2921,2417663.0,3.64
2922,2417686.0,3.91
2923,2417700.0,3.8
2924,2417703.0,3.83
2925,2417706.0,3.56
2926,2417708.0,3.74
2927,2417718.0,3.56
2928,2417720.0,4.12
2929,2417724.0,3.82
2930,2417735.0,3.84
2931,2417739.0,3.74
2932,2417740.0,3.91
2933,2417749.0,4.25
2934,2417754.0,3.56
2935,2417757.0,4.12
2936,2417759.0,3.91
2937,2417763.0,4.12
2938,2417764.0,4.25
2939,2417799.0,3.79
2940,2417815.0,3.91
2941,2417816.0,4.07
2942,2417818.0,3.91
2943,2417819.0,3.56
2944,2417837.0,4.12
2945,2417839.0,4.24
2946,2417844.0,3.99
2949,2417847.0,3.74
2950,2417854.0,3.91
2951,2417860.0,4.18
2952,2417863.0,3.84
2953,2417882.0,4.24
2954,2417883.0,4.24
2955,2417891.0,4.21
2956,2417902.0,4.12
2959,2417910.0,4.12
2960,2417911.0,3.68
2961,2417916.0,3.74
2962,2417935.0,4.12
2963,2417938.0,3.74
2964,2417940.0,4.18
2965,2417942.0,3.74
2966,2417943.0,3.74
2967,2417944.0,3.91
2968,2417945.0,4.02
2969,2417951.0,4.22
2970,2417977.0,3.99
2971,2417996.0,4.21
2972,2418000.0,4.32
2973,2418010.0,4.01
2974,2418026.0,4.14
2975,2418028.0,4.19
2976,2418031.0,4.03
2977,2418033.0,4.12
2978,2418040.0,3.56
2979,2418044.0,3.63
2980,2418046.0,4.07
2981,2418057.0,3.75
2982,2418060.0,4.18
2983,2418061.0,3.74
2984,2420364.0,3.4
2985,2420366.0,3.7
2986,2420367.0,4.1
2987,2420371.0,4.0
2988,2420372.0,3.9
2989,2420373.0,3.8
2990,2420376.0,3.7
2991,2420384.0,3.2
2992,2420385.0,3.7
2993,2420386.0,3.8
2994,2420387.0,3.8
2995,2420390.0,3.6
2996,2420391.0,3.9
2997,2420392.0,3.8
2998,2420393.0,3.8
3001,2420396.0,3.9
3002,2420400.0,4.0
3003,2420403.0,3.8
3004,2420404.0,4.1
3005,2420408.0,4.0
3006,2420412.0,4.0
3007,2420413.0,3.8
3008,2420414.0,4.1
3009,2420416.0,4.1
3010,2420417.0,3.7
3011,2420418.0,3.8
3012,2420419.0,3.8
3013,2420420.0,3.8
3014,2420421.0,4.0
3015,2420422.0,3.7
3016,2420423.0,3.3
3017,2420424.0,3.6
3018,2420425.0,3.7
3019,2420428.0,3.6
3020,2420429.0,3.8
3021,2420430.0,4.1
3022,2420431.0,4.0
3023,2420432.0,4.0
3024,2420433.0,3.7
3025,2420434.0,3.6
3026,2420435.0,4.0
3027,2420440.0,3.6
3028,2420441.0,3.6
3029,2420442.0,3.8
3030,2420443.0,3.9
3031,2420444.0,3.7
3032,2420445.0,3.8
3033,2420446.0,4.0
3034,2420450.0,3.9
3035,2420451.0,4.2
3036,2420452.0,4.0
3037,2420453.0,4.3
3038,2420454.0,3.6
3039,2420455.0,3.9
3040,2420456.0,4.0
3041,2420457.0,4.1
3042,2420458.0,4.2
3043,2420459.0,4.0
3044,2420460.0,3.6
3045,2420461.0,3.9
3046,2420474.0,4.1
3047,2420475.0,4.0
3048,2420477.0,4.0
3049,2420478.0,4.1
3050,2420480.0,4.1
3051,2420481.0,4.0
3052,2420482.0,4.0
3053,2420500.0,4.3
3054,2420501.0,4.3
3055,2420502.0,4.2
3056,2420505.0,4.1
3057,2420506.0,4.2
3058,2420508.0,3.8
3059,2420509.0,4.0
3060,2420510.0,4.3
3061,2420511.0,4.1
3062,2420514.0,3.9
3063,2420516.0,4.3
3066,2420533.0,4.1
3067,2420534.0,4.3
3068,2420535.0,3.8
3069,2420536.0,3.9
3070,2420537.0,4.0
3073,2420569.0,3.6
3074,2420571.0,4.2
3075,2420574.0,3.8
3076,2420577.0,3.4
3077,2420634.0,4.1
3078,2420640.0,4.1
3079,2420653.0,3.9
3080,2420654.0,4.3
3081,2420656.0,4.1
3082,2420657.0,3.8
3083,2420660.0,3.4
3084,2420661.0,3.7
3087,2420663.0,3.9
3088,2420664.0,3.4
3089,2420665.0,3.7
3090,2420666.0,3.9
3091,2420667.0,4.1
3092,2420668.0,4.2
3093,2420672.0,3.6
3094,2420673.0,3.9
3095,2420674.0,3.8
3096,2420675.0,3.4
3097,2420676.0,3.6
3098,2420677.0,3.9
3099,2420682.0,3.9
3100,2420683.0,4.0
3101,2420684.0,4.1
3106,2420688.0,4.0
3107,2420689.0,4.1
3108,2420690.0,4.1
3111,2420692.0,3.5
3112,2420693.0,4.1
3113,2420694.0,4.3
3114,2420695.0,4.1
3115,2420698.0,4.0
3116,2420700.0,4.2
3117,2420702.0,3.8
3118,2420707.0,4.0
3119,2420708.0,4.2
3120,2420710.0,4.2
3121,2420711.0,4.3
3122,2420717.0,3.5
3123,2420718.0,4.0
3124,2420719.0,3.8
3125,2420720.0,4.0
3128,2420722.0,4.3
3129,2420723.0,3.6
3130,2420724.0,3.8
3131,2420725.0,4.2
3132,2420726.0,4.3
3133,2420727.0,4.3
3138,2420730.0,3.9
3139,2420731.0,4.1
3140,2420733.0,4.0
3141,2420734.0,3.4
3142,2420735.0,4.0
3143,2420736.0,4.1
3144,2420737.0,4.0
3145,2420739.0,3.5
3146,2420740.0,3.9
3147,2420741.0,4.0
3148,2420742.0,4.1
3149,2420745.0,3.5
3150,2420746.0,3.9
3153,2420748.0,4.2
3154,2420749.0,3.6
3155,2420750.0,3.4
3156,2420751.0,3.8
3157,2420753.0,3.4
3158,2420754.0,4.1
3159,2420756.0,3.4
3160,2420757.0,4.0
3161,2420758.0,4.3
3162,2420759.0,4.1
3163,2420760.0,3.6
3164,2421566.0,3.7
3165,2421568.0,4.2
3166,2421569.0,3.9
3167,2421573.0,4.0
3168,2421597.0,3.9
3169,2421602.0,3.8
3170,2421607.0,3.9
3171,2421608.0,3.8
3172,2421610.0,4.1
3173,2421612.0,4.1
3174,2421622.0,4.3
3175,2421623.0,3.9
3176,2421624.0,3.7
3177,2421626.0,4.2
3178,2421627.0,4.0
3179,2421629.0,3.7
3180,2421631.0,3.9
3181,2421634.0,3.9
3182,2421635.0,4.0
3183,2421636.0,3.9
3184,2421637.0,4.2
3185,2421640.0,3.8
3186,2421641.0,3.9
3187,2421650.0,3.9
3188,2421659.0,4.2
3189,2421661.0,3.7
3190,2421662.0,3.9
3191,2421663.0,4.0
3192,2421664.0,3.9
3193,2421665.0,4.1
3194,2421666.0,4.0
3195,2421667.0,3.7
3196,2421668.0,3.9
3197,2421676.0,3.9
3198,2421679.0,3.9
3199,2421849.0,3.2
3200,2421851.0,3.9
3201,2421861.0,3.9
3202,2421863.0,4.0
3203,2421867.0,4.1
3204,2421868.0,3.9
3205,2421872.0,3.8
3206,2421875.0,4.1
3207,2421876.0,3.5
3208,2421877.0,3.7
3209,2421893.0,3.9
3210,2421895.0,4.1
3211,2421896.0,4.1
3212,2421897.0,3.8
3213,2421899.0,3.8
3214,2421902.0,4.0
3215,2421907.0,4.0
3216,2421910.0,4.0
3217,2421912.0,4.0
3218,2421918.0,4.0
3219,2421919.0,3.7
3220,2421920.0,3.9
3221,2421921.0,4.0
3222,2421928.0,4.1
3223,2421938.0,4.0
3224,2421947.0,3.9
3225,2421952.0,3.7
3226,2421961.0,4.0
3227,2421967.0,3.8
3228,2421980.0,4.1
3229,2421998.0,4.1
3230,2422029.0,4.1
3231,2422227.0,3.7
3232,2422228.0,3.9
3233,2422229.0,4.2
3234,2422230.0,4.0
3235,2422231.0,3.0
3236,2423268.0,3.6
3237,2423278.0,3.9
3238,2423311.0,3.8
3239,2423312.0,4.2
3240,2423313.0,4.0
3241,2423314.0,3.7
3242,2423316.0,3.9
3243,2423323.0,4.2
3244,2423330.0,3.6
3245,2423336.0,3.7
3246,2423342.0,3.6
3247,2423344.0,4.2
3248,2423346.0,3.7
3249,2423347.0,3.6
3250,2423348.0,3.7
3251,2423349.0,3.8
3252,2423351.0,4.2
3253,2423352.0,3.6
3254,2423353.0,3.7
3255,2423354.0,4.1
3256,2423357.0,3.6
3257,2423358.0,3.7
3258,2423359.0,3.9
3259,2423368.0,3.8
3260,2423369.0,3.7
3261,2423370.0,3.8
3262,2423375.0,3.6
3263,2423376.0,3.8
3264,2423379.0,3.6
3265,2423380.0,3.9
3266,2423382.0,4.2
3267,2423383.0,4.1
3268,2423384.0,3.6
3269,2423385.0,3.7
3270,2423388.0,4.2
3271,2423389.0,4.2
3272,2423396.0,3.6
3277,2423672.0,4.2
3278,2423673.0,4.1
3279,2423687.0,3.9
3280,2423688.0,4.1
3281,2423691.0,3.6
3282,2423692.0,3.8
3283,2423693.0,4.1
3286,2423696.0,3.6
3287,2423697.0,3.8
3288,2423703.0,4.2
3291,2423706.0,3.9
3292,2423707.0,3.6
3293,2423708.0,3.8
3294,2423709.0,4.1
3295,2423710.0,4.0
3296,2423712.0,3.7
3297,2423720.0,4.2
3298,2423722.0,3.9
3299,2423723.0,3.6
3300,2423724.0,3.8
3301,2423726.0,4.1
3302,2423727.0,4.2
3303,2423732.0,3.8
3304,2423734.0,3.6
3305,2423735.0,3.8
3306,2423736.0,4.1
3307,2423737.0,4.0
3308,2423739.0,3.6
3309,2423740.0,4.2
3310,2423742.0,4.0
3313,2423745.0,3.8
3314,2423750.0,3.7
3317,2423754.0,3.6
3318,2423756.0,4.2
3319,2423757.0,4.2
3320,2423760.0,3.7
3321,2423763.0,4.2
3322,2423778.0,4.2
3323,2423780.0,4.0
3324,2423958.0,3.7
3325,2423963.0,4.0
3326,2423966.0,3.6
3327,2423971.0,4.1
3328,2423972.0,4.2
3329,2423976.0,3.6
3330,2423977.0,3.9
3331,2423983.0,4.2
3332,2423986.0,3.6
3333,2423990.0,4.0
3334,2423991.0,3.6
3335,2423992.0,3.8
3338,2424169.0,3.9
3339,2424173.0,3.7
3340,2424174.0,3.8
3341,2424175.0,4.1
3342,2424178.0,3.5
3347,2424181.0,4.0
3353,2424196.0,4.0
3354,2424199.0,4.0
3355,2424200.0,3.8
3356,2424201.0,4.1
3357,2424203.0,4.2
3362,2424234.0,4.0
3363,2424235.0,4.0
3366,2424237.0,4.1
3367,2424238.0,3.7
3370,2424261.0,4.1
3371,2424262.0,4.0
3372,2424263.0,4.1
3373,2424264.0,3.7
3374,2424265.0,4.0
3377,2424268.0,4.1
3378,2424269.0,3.8
3379,2424270.0,3.7
3380,2424283.0,4.0
3381,2424286.0,3.8
3382,2424287.0,3.9
3383,2424288.0,4.0
3384,2424291.0,2.9
3385,2424292.0,3.5
3386,2424294.0,4.1
3387,2424299.0,4.1
3391,2424302.0,3.4
3392,2424304.0,3.9
3393,2424311.0,4.1
3394,2424320.0,3.9
3397,2424350.0,3.8
3398,2424379.0,3.8
3399,2424406.0,3.9
3400,2424675.0,4.2
3401,2424679.0,3.6
3402,2424680.0,3.7
3403,2424681.0,4.2
3404,2424683.0,3.7
3405,2424692.0,4.2
3406,2424696.0,4.0
3407,2425330.0,3.9
3408,2425703.0,3.9
3409,2427718.0,4.1
3410,2427719.0,4.2
3417,2427721.0,3.9
3428,2427732.0,4.5
3433,2427738.0,4.4
3450,2427754.0,3.4
3453,2427757.0,4.4
3464,2427776.0,4.5
3469,2427781.0,4.4
3478,2427802.0,4.1
3481,2427805.0,4.4
3482,2427806.0,4.2
3483,2427808.0,4.7
3486,2431586.0,4.1
3487,2431613.0,4.0
3488,2431619.0,4.1
3489,2431620.0,4.2
3490,2431621.0,3.6
3491,2431623.0,4.0
3492,2431629.0,4.0
3493,2431630.0,4.1
3494,2431631.0,4.1
3495,2431632.0,3.6
3496,2431633.0,3.7
3501,2431636.0,4.1
3504,2431638.0,3.7
3507,2431640.0,4.0
3510,2431642.0,3.9
3513,2431645.0,4.0
3514,2431646.0,4.1
3515,2431647.0,4.1
3516,2431651.0,4.0
3517,2431657.0,4.1
3518,2431660.0,4.3
3519,2431661.0,4.2
3520,2431662.0,4.3
3521,2431664.0,3.6
3522,2431671.0,3.9
3523,2431672.0,3.8
3526,2431674.0,4.1
3527,2431675.0,3.5
3532,2431678.0,3.7
3533,2431679.0,3.9
3534,2431681.0,4.0
3535,2431682.0,3.6
3536,2431687.0,3.7
3537,2431697.0,4.1
3538,2431698.0,3.8
3539,2431701.0,4.2
3540,2431702.0,3.9
3541,2431703.0,3.7
3542,2431705.0,3.7
3543,2431706.0,4.0
3544,2431707.0,3.8
3547,2431711.0,4.2
3548,2431713.0,3.8
3549,2431723.0,4.2
3550,2431725.0,4.2
3551,2431726.0,4.1
3552,2431727.0,4.1
3553,2431730.0,3.9
3554,2431731.0,4.3
3555,2431732.0,4.0
3556,2431734.0,3.7
